"id","format1","format2","format3","format4","format5","format6","format7","format8","format9","format10","format11","format12","format13","format14"
"BK-1973-713-E","staal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-713-J","staal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-754","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-609(R)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-531","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1952-6","inkt","kardoespapier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-52","kardoespapier","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-84-E-3","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1963-264","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-137-A-11","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-521","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1890-A-2390","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10254-3-A","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-440-C","cellulose acetaat","celluloid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-54","perkament","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-11","geprepareerd papier","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-262","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1927-12(R)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-1907-550","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BI-B-73-2-17","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-451(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-BI-2701","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1936-26(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1388(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1993-59","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-1904-4079","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-1935-394","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-1904-2438","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-P-OB-19.787","chine coll�",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1980-20","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1952-128(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-454","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1897-A-3384","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1952-362","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2922-A","leer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-137-B-6","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-849","albast (mineraal)","hout","stucwerk","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1972-31","wasdoek","leer","koper","katoen","fluweel",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-441-A","cellulose acetaat","celluloid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1920-60(R)","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-57","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-209","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1921-473","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2729","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1939-78-F.8(V)","geprepareerd papier","loodstift",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15815-D","porselein","glazuur","kobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15803-D","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16083","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1926-19","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17263-B","wol","zijde","wol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15800-B","glazuur","kobalt","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-629-B","aigrette","laiton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3961","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-43-8(V)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-19-A","leer","verfstof","zijde","zijde","zijde","zijde",NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3960","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-546","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1904-25","inkt","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11913","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18757-C","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-646-E","kunststof",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-562","glas","koper","schildpad","parelmoer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3597(R)","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-100-A","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1927-13","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12006-11","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1939-11","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1967-66","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-16303-B","porselein","glazuur","kobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1885-A-468","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-50","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1961-91","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1897-A-3479","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1961-45","verf","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-134","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1905-136","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-481-B-2","leer","glac�leer","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1913-155","waterverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1962-52","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3552","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1969-6","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-253","zijde","taf","tricot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-402","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-26","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1890-A-2385","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-84-E-4","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-554(V)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1886-A-597","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-264-B","veer (vogel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8256-A","vloszijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3509","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15806-B","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15807-B","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1207","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1337-A","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15851-B","glazuur","kobalt","glazuur","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1954-111","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1897-A-3335","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-517","inkt","krijt","kardoespapier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1976-13(R)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-779-A","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3983","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1959-3","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1934-6","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1972-80","verf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1905-80","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1971-72-A","zijde","katoen","kant (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1957-8-A","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-1984-57-E","porselein","glazuur","kobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1964-2-D","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-99-B-2","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12226","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15834-B","porselein","glazuur","email","kobalt","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1255-G","albast (mineraal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1948-381","perkament","gouache (waterverf)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1961-44","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1977-114-B","aardewerk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-137-A-12","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-16285-B","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-28","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2510","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-16359-B","glazuur","email","kobalt","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1950-96","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10254-4-A","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1905-110","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17294-D","fluweel","textiel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1910-58","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15934-B","glazuur","email","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-1960-144-C-1","porselein","glazuur","email",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1402","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-43-10(R)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-484-A","rayon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-1980-2-D","porselein","glazuur","email","goud","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-92","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-370-A","kunststof","tule","cr�pe de Chine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-97-G","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8042","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1965-317(R)","geprepareerd papier","zilverstift",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-437-A-2","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1952-353","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1967-57-17","struisvogelveer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10254-11-A","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-543","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2973","buxushout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-233-B","glazuur","email","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1986-55-B","wol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-563","verf","inkt","geprepareerd papier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1890-A-2334","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1947-2","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1884-A-290","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-664","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2730","eikenhout","verf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-437-E","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-437-J-1","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-16270-C","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15860-B","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2522","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-209-B","glazuur","email","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15812-B-1","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-15804-J","glazuur","kobalt","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1909-16(V)","inkt","dekverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1910-6","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1899-A-4260","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1967-77","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-478-A","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-88","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-43-1(V)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-249","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1909-20","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1952-358","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-137-A-14","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1921-474(R)","geprepareerd papier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-137-C-3","linnen","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1884-A-412(R)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-212","inkt","perkament",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10300-A","zijde","wol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-437","schildpad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1938-32","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1879-A-15","waterverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1935-43-4(V)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14360-Y","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3590","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3557","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1884-A-295","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-20-A","wasdoek","linnen","zijde","zijde","zoetwaterparel","gouddraad","gouddraad","robijn","kant (materiaal)","bladzilver",NA,NA,NA,NA
"RP-T-1890-A-2382","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-4","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-1947","waterverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-37","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-286-A","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2034","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5725","lood","glas-in-lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1807","hout","vurenhout","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-421","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3653","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXXIII-H","lood","glas-in-lood","zilvergeel","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-D-00-311","goudkleurig bladmetaal","verf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-507","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-908","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXXIII-A","lood","glas-in-lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1960-26(R)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-406","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1958-109(R)","houtskool","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1948-531","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-446","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1954-35","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1981-27","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXXIII-C","grisailleverf","zilvergeel","lood","glas-in-lood","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1957-156","dekverf","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-36","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXXVII-A","lood","glas-in-lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1883-A-211","waterverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3734-B","metaaldraad","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2157(R)","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXVI-D","lood","glas-in-lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1913-49","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1913-15","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1170","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1964-27","krijt","dekverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-304-D","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-174-O","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-D-00-254","goudkleurig bladmetaal","verf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-238-A","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-174","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1894-A-2966","inkt","grafiet","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-258-B","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-529","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1958-51","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-D-00-328","bronsvernis","verf","drukinkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1885-A-540","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3654","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-LXXXI-K","lood","glas-in-lood","zilvergeel","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1910-60","dekverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1891-A-2475(R)","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-361-B","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-295-C","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-306-D","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2043","dekverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-264","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1927-11","inkt","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1894-A-2821","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-291-B","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2543","aardewerk","tinglazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1937-30","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
